segment,date_extract,income_statement,actual_month,forecast_month,budget_month,prev_year_month
Corp.,2022-07-01,Other operating expenses,-1.4140840000000008,-0.8779999999999992,-1.4049999999999994,-1.031803179999999
Corp.,2022-07-01,External Revenues,0.07799999999999996,0.066,0.0,0.14500000000000002
Corp.,2022-07-01,Marketing expenses,-0.03400000000000003,-0.11499999999999988,-0.4889999999999999,-0.1609999999999998
Corp.,2022-07-01,Adjustments M&A,-0.08691599999999994,-0.04400000000000001,-0.04400000000000001,-0.4071968199999998
Corp.,2022-07-01,Other operating income,0.843,0.7619999999999996,2.2439999999999998,0.8780000000000001
Corp.,2022-07-01,Adjustments integration,-0.5733285255949996,-0.5,0.0,0.0
Corp.,2022-07-01,Consolidated Revenues,0.07799999999999996,0.066,0.0,0.14500000000000002
Corp.,2022-07-01,Adjustments Personnel expenses,-0.11732852559499996,-0.04400000000000001,-0.04400000000000001,-0.3770000000000002
Corp.,2022-07-01,Adjustments Other operating expenses,-0.5429160000000004,-0.7919999999999998,-0.5,-0.030196820000000013
Corp.,2022-07-01,External Revenues in LC,0.07799999999999996,0.066,0.0,0.14500000000000002
Corp.,2022-07-01,Personnel expenses,-1.345671474405,-1.295,-2.290000000000001,-1.0239999999999991
Corp.,2022-07-01,Distribution expenses,0.0,0.0,0.0,0.0
Corp.,2022-07-01,EBIT,-3.2810000000000024,-3.003,-3.1990000000000016,-1.934000000000001
Corp.,2022-08-01,Adjustments Personnel expenses,-0.1161169874000001,-0.04466666666666669,-0.04466666666666669,-0.23999999999999977
Corp.,2022-08-01,Adjustments Other operating income,0.0,0.0,0.0,0.0
Corp.,2022-08-01,Adjustments M&A,-0.044750666666666716,-0.04466666666666669,-0.04466666666666669,-0.2626249860000005
Corp.,2022-08-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0
Corp.,2022-08-01,Distribution expenses,0.0,0.0,0.0,0.0
Corp.,2022-08-01,EBITDA reported,-2.5360000000000014,-2.2459999999999987,-2.5229999999999997,-1.8870000000000005
Corp.,2022-08-01,EBITDA adjusted,-2.110799012600001,-1.6013333333333328,-1.9783333333333388,-1.6243750140000053
Corp.,2022-08-01,Adjustments integration,-0.38045032073333385,-0.30900000000000016,0.0,0.0
Corp.,2022-08-01,Gross profit,0.07700000000000007,0.06599999999999995,0.0,0.12400000000000011
Corp.,2022-08-01,Personnel expenses,-1.6238830126000003,-1.673333333333332,-2.2923333333333336,-1.320000000000002
Corp.,2022-08-01,EAT,-1.6340000000000003,-2.4399999999999977,-2.480999999999998,0.6931620000000009
Corp.,2022-08-01,External Revenues in LC,0.07700000000000007,0.06599999999999995,0.0,0.12400000000000011
Corp.,2022-08-01,EBIT,-3.285999999999998,-2.9559999999999995,-3.2369999999999983,-2.221
Corp.,2022-08-01,Other operating expenses,-1.215916,-0.5259999999999998,-1.415000000000001,-1.284375014
Corp.,2022-08-01,Other operating income,0.8980000000000006,0.7469999999999999,2.2170000000000005,0.9529999999999994
Corp.,2022-08-01,Consolidated Revenues,0.07700000000000007,0.06599999999999995,0.0,0.12400000000000011
Corp.,2022-08-01,Adjustments Other operating expenses,-0.30908400000000036,-0.6000000000000005,-0.5,-0.022624985999999847
Corp.,2022-08-01,External Revenues,0.07700000000000007,0.06599999999999995,0.0,0.12400000000000011
Corp.,2022-08-01,Marketing expenses,-0.246,-0.21500000000000008,-0.488,-0.0970000000000002
Corp.,2022-08-01,Adjustments Various / Reserve,0.0,-0.29100000000000037,-0.5,0.0
CH,2020-03-01,ACTIVE_CUSTOMER_OTC,16112.0,,,
CH,2020-03-01,ACTIVE_CUSTOMER_RX,36884.0,,,
CH,2020-03-01,ACTIVE_CUSTOMER,52996.0,,,
CH,2020-03-01,CUSTOMER_NEW,9738.0,,,
CH,2020-03-01,CUSTOMER_REPEAT,43258.0,,,
CH,2020-03-01,CUSTOMER_NEW_OTC,7327.0,,,
CH,2020-03-01,CUSTOMER_NEW_RX,2411.0,,,
CH,2020-03-01,ORDERS_CUSTOMER_NEW,10769.0,,,
CH,2020-03-01,ORDERS_CUSTOMER_REPEAT,59220.0,,,
CH,2020-03-01,ORDERS,69989.0,,,
CH,2020-03-01,ORDERS_CUSTOMER_OTC,18510.0,,,
CH,2020-03-01,ORDERS_CUSTOMER_RX,50586.0,,,
CH,2020-03-01,NET_SALES,13597938.62,,,
CH,2020-03-01,NET_SALES_CUSTOMER_OTC,1399794.35,,,
CH,2020-03-01,NET_SALES_CUSTOMER_RX,12052969.29,,,
CH,2020-03-01,ACTIVE_CUSTOMER_1Y_ROLLING,148910.0,,,
CH,2020-03-01,BASKET_AVG,194.29,,,
CH,2020-03-01,BASKET_AVG_OTC,75.62,,,
CH,2020-03-01,BASKET_AVG_RX,238.27,,,
CH,2020-03-01,ORDERS_1Y_ROLLING,161582.0,,,
CH,2021-02-01,ACTIVE_CUSTOMER_OTC,16213.0,,,
CH,2021-02-01,ACTIVE_CUSTOMER_RX,27980.0,,,
CH,2021-02-01,ACTIVE_CUSTOMER,44193.0,,,
CH,2021-02-01,CUSTOMER_NEW,7529.0,,,
CH,2021-02-01,CUSTOMER_REPEAT,36664.0,,,
CH,2021-02-01,CUSTOMER_NEW_OTC,6018.0,,,
CH,2021-02-01,CUSTOMER_NEW_RX,1511.0,,,
CH,2021-02-01,ORDERS_CUSTOMER_NEW,8261.0,,,
CH,2021-02-01,ORDERS_CUSTOMER_REPEAT,48040.0,,,
CH,2021-02-01,ORDERS,56301.0,,,
CH,2021-02-01,ORDERS_CUSTOMER_OTC,18188.0,,,
CH,2021-02-01,ORDERS_CUSTOMER_RX,37347.0,,,
CH,2021-02-01,NET_SALES,10833896.87,,,
CH,2021-02-01,NET_SALES_CUSTOMER_OTC,1526239.83,,,
CH,2021-02-01,NET_SALES_CUSTOMER_RX,9153745.42,,,
CH,2021-02-01,ACTIVE_CUSTOMER_1Y_ROLLING,205318.0,,,
CH,2021-02-01,BASKET_AVG,192.43,,,
CH,2021-02-01,BASKET_AVG_OTC,83.91,,,
CH,2021-02-01,BASKET_AVG_RX,245.1,,,
CH,2021-02-01,ORDERS_1Y_ROLLING,715171.0,,,
CH,2021-09-01,ACTIVE_CUSTOMER_OTC,18711.0,,,
CH,2021-09-01,ACTIVE_CUSTOMER_RX,42955.0,,,
CH,2021-09-01,ACTIVE_CUSTOMER,61666.0,,,
CH,2021-09-01,CUSTOMER_NEW,13981.0,,,
CH,2021-09-01,CUSTOMER_REPEAT,47685.0,,,
CH,2021-09-01,CUSTOMER_NEW_OTC,6066.0,,,
CH,2021-09-01,CUSTOMER_NEW_RX,7915.0,,,
CH,2021-09-01,ORDERS_CUSTOMER_NEW,14581.0,,,
CH,2021-09-01,ORDERS_CUSTOMER_REPEAT,62064.0,,,
CH,2021-09-01,ORDERS,76645.0,,,
CH,2021-09-01,ORDERS_CUSTOMER_OTC,20460.0,,,
CH,2021-09-01,ORDERS_CUSTOMER_RX,55025.0,,,
CH,2021-09-01,NET_SALES,13463475.24,,,
CH,2021-09-01,NET_SALES_CUSTOMER_OTC,1706249.49,,,
CH,2021-09-01,NET_SALES_CUSTOMER_RX,11578910.71,,,
CH,2021-09-01,ACTIVE_CUSTOMER_1Y_ROLLING,302352.0,,,
CH,2021-09-01,BASKET_AVG,175.66,,,
CH,2021-09-01,BASKET_AVG_OTC,83.39,,,
CH,2021-09-01,BASKET_AVG_RX,210.43,,,
CH,2021-09-01,ORDERS_1Y_ROLLING,860206.0,,,
CH,2021-10-01,ACTIVE_CUSTOMER_OTC,18244.0,,,
CH,2021-10-01,ACTIVE_CUSTOMER_RX,28231.0,,,
CH,2021-10-01,ACTIVE_CUSTOMER,46475.0,,,
CH,2021-10-01,CUSTOMER_NEW,7459.0,,,
CH,2021-10-01,CUSTOMER_REPEAT,39016.0,,,
CH,2021-10-01,CUSTOMER_NEW_OTC,6247.0,,,
CH,2021-10-01,CUSTOMER_NEW_RX,1212.0,,,
CH,2021-10-01,ORDERS_CUSTOMER_NEW,7914.0,,,
CH,2021-10-01,ORDERS_CUSTOMER_REPEAT,51533.0,,,
CH,2021-10-01,ORDERS,59447.0,,,
CH,2021-10-01,ORDERS_CUSTOMER_OTC,19853.0,,,
CH,2021-10-01,ORDERS_CUSTOMER_RX,38837.0,,,
CH,2021-10-01,NET_SALES,11651627.22,,,
CH,2021-10-01,NET_SALES_CUSTOMER_OTC,1592286.46,,,
CH,2021-10-01,NET_SALES_CUSTOMER_RX,9839611.97,,,
CH,2021-10-01,ACTIVE_CUSTOMER_1Y_ROLLING,303335.0,,,
CH,2021-10-01,BASKET_AVG,196.0,,,
CH,2021-10-01,BASKET_AVG_OTC,80.2,,,
CH,2021-10-01,BASKET_AVG_RX,253.36,,,
CH,2021-10-01,ORDERS_1Y_ROLLING,859146.0,,,
CH,2022-02-01,ACTIVE_CUSTOMER_OTC,14853.0,,,
CH,2022-02-01,ACTIVE_CUSTOMER_RX,26515.0,,,
CH,2022-02-01,ACTIVE_CUSTOMER,41368.0,,,
CH,2022-02-01,CUSTOMER_NEW,5600.0,,,
CH,2022-02-01,CUSTOMER_REPEAT,35768.0,,,
CH,2022-02-01,CUSTOMER_NEW_OTC,4410.0,,,
CH,2022-02-01,CUSTOMER_NEW_RX,1190.0,,,
CH,2022-02-01,ORDERS_CUSTOMER_NEW,6070.0,,,
CH,2022-02-01,ORDERS_CUSTOMER_REPEAT,46897.0,,,
CH,2022-02-01,ORDERS,52967.0,,,
CH,2022-02-01,ORDERS_CUSTOMER_OTC,16101.0,,,
CH,2022-02-01,ORDERS_CUSTOMER_RX,36224.0,,,
CH,2022-02-01,NET_SALES,11312032.38,,,
CH,2022-02-01,NET_SALES_CUSTOMER_OTC,1296460.15,,,
CH,2022-02-01,NET_SALES_CUSTOMER_RX,9871868.98,,,
CH,2022-02-01,ACTIVE_CUSTOMER_1Y_ROLLING,311023.0,,,
CH,2022-02-01,BASKET_AVG,213.57,,,
CH,2022-02-01,BASKET_AVG_OTC,80.52,,,
CH,2022-02-01,BASKET_AVG_RX,272.52,,,
CH,2022-02-01,ORDERS_1Y_ROLLING,873881.0,,,
CH,2022-05-01,ACTIVE_CUSTOMER_OTC,14498.0,,,
CH,2022-05-01,ACTIVE_CUSTOMER_RX,29974.0,,,
CH,2022-05-01,ACTIVE_CUSTOMER,44472.0,,,
CH,2022-05-01,CUSTOMER_NEW,5444.0,,,
CH,2022-05-01,CUSTOMER_REPEAT,39028.0,,,
CH,2022-05-01,CUSTOMER_NEW_OTC,4087.0,,,
CH,2022-05-01,CUSTOMER_NEW_RX,1357.0,,,
CH,2022-05-01,ORDERS_CUSTOMER_NEW,5910.0,,,
CH,2022-05-01,ORDERS_CUSTOMER_REPEAT,52534.0,,,
CH,2022-05-01,ORDERS,58444.0,,,
CH,2022-05-01,ORDERS_CUSTOMER_OTC,15653.0,,,
CH,2022-05-01,ORDERS_CUSTOMER_RX,42029.0,,,
CH,2022-05-01,NET_SALES,13497230.51,,,
CH,2022-05-01,NET_SALES_CUSTOMER_OTC,1283019.26,,,
CH,2022-05-01,NET_SALES_CUSTOMER_RX,12066758.76,,,
CH,2022-05-01,ACTIVE_CUSTOMER_1Y_ROLLING,268401.0,,,
CH,2022-05-01,BASKET_AVG,230.94,,,
CH,2022-05-01,BASKET_AVG_OTC,81.97,,,
CH,2022-05-01,BASKET_AVG_RX,287.11,,,
CH,2022-05-01,ORDERS_1Y_ROLLING,798551.0,,,
EU,2021-08-01,ACTIVE_CUSTOMER,1127377.0,,,
EU,2021-08-01,CUSTOMER_NEW,58765.0,,,
EU,2021-08-01,CUSTOMER_REPEAT,68472.0,,,
EU,2021-08-01,CUSTOMER_NEW_OTC,58765.0,,,
EU,2021-08-01,NET_SALES,4711658.04,,,
EU,2021-08-01,ACTIVE_CUSTOMER_1Y_ROLLING,1127377.0,,,
EU,2021-08-01,BASKET_AVG,34.1535866043275,,,
EU,2021-08-01,SITE_VISITS,5754654.0,,,
EU,2021-08-01,ROAS,3.2797538402902315,,,
EU,2021-08-01,ORDERS_1Y_ROLLING,1849218.4550680001,,,
DE,2020-11-01,ACTIVE_CUSTOMER_OTC,1067615.0,,,
DE,2020-11-01,ACTIVE_CUSTOMER_RX,176110.0,,,
DE,2020-11-01,ACTIVE_CUSTOMER,1282291.0,,,
DE,2020-11-01,CUSTOMER_NEW,416699.0,,,
DE,2020-11-01,CUSTOMER_REPEAT,865598.0,,,
DE,2020-11-01,CUSTOMER_NEW_OTC,394511.0,,,
DE,2020-11-01,CUSTOMER_NEW_RX,12222.0,,,
DE,2020-11-01,ORDERS_CUSTOMER_NEW,433566.0,,,
DE,2020-11-01,ORDERS_CUSTOMER_REPEAT,1436174.0,,,
DE,2020-11-01,ORDERS,1869740.0,,,
DE,2020-11-01,ORDERS_CUSTOMER_OTC,1626098.0,,,
DE,2020-11-01,ORDERS_CUSTOMER_RX,203211.0,,,
DE,2020-11-01,NET_SALES,87654259.1774,,,
DE,2020-11-01,NET_SALES_CUSTOMER_OTC,65896426.4013,,,
DE,2020-11-01,NET_SALES_CUSTOMER_RX,21250921.649,,,
DE,2020-11-01,SALES_NET_ONLINE,63367504.0638,,,
DE,2020-11-01,ORDERS_ONLINE,1579357.0,,,
DE,2020-11-01,ACTIVE_CUSTOMER_1Y_ROLLING,5842728.0,,,
DE,2020-11-01,BASKET_AVG,44.6947034178995,,,
DE,2020-11-01,BASKET_AVG_OTC,40.68007313241575,,,
DE,2020-11-01,BASKET_AVG_RX,98.29210892679976,,,
DE,2020-11-01,NPS,62.702198,,,
DE,2020-11-01,ORDERS_1Y_ROLLING,19350549,,,
EU,2020-05-01,ACTIVE_CUSTOMER,832267.0,,,
EU,2020-05-01,CUSTOMER_NEW,83060.0,,,
EU,2020-05-01,CUSTOMER_REPEAT,67754.0,,,
EU,2020-05-01,CUSTOMER_NEW_OTC,83060.0,,,
EU,2020-05-01,NET_SALES,5816890.0,,,
EU,2020-05-01,ACTIVE_CUSTOMER_1Y_ROLLING,832267.0,,,
EU,2020-05-01,BASKET_AVG,34.40155422028766,,,
EU,2020-05-01,SITE_VISITS,8033938.0,,,
EU,2020-05-01,ROAS,6.087003789598164,,,
EU,2020-05-01,ORDERS_1Y_ROLLING,1303434.987642,,,
DE,2021-03-01,ACTIVE_CUSTOMER_OTC,1252267.0,,,
DE,2021-03-01,ACTIVE_CUSTOMER_RX,185165.0,,,
DE,2021-03-01,ACTIVE_CUSTOMER,1476694.0,,,
DE,2021-03-01,CUSTOMER_NEW,476226.0,,,
DE,2021-03-01,CUSTOMER_REPEAT,1000474.0,,,
DE,2021-03-01,CUSTOMER_NEW_OTC,456306.0,,,
DE,2021-03-01,CUSTOMER_NEW_RX,8971.0,,,
DE,2021-03-01,ORDERS_CUSTOMER_NEW,494989.0,,,
DE,2021-03-01,ORDERS_CUSTOMER_REPEAT,1619234.0,,,
DE,2021-03-01,ORDERS,2114223.0,,,
DE,2021-03-01,ORDERS_CUSTOMER_OTC,1856069.0,,,
DE,2021-03-01,ORDERS_CUSTOMER_RX,217191.0,,,
DE,2021-03-01,NET_SALES,92497228.61140001,,,
DE,2021-03-01,NET_SALES_CUSTOMER_OTC,70062445.0333,,,
DE,2021-03-01,NET_SALES_CUSTOMER_RX,21875536.6635,,,
DE,2021-03-01,SALES_NET_ONLINE,67237739.6851,,,
DE,2021-03-01,ORDERS_ONLINE,1803888.0,,,
DE,2021-03-01,ACTIVE_CUSTOMER_1Y_ROLLING,7361674.0,,,
DE,2021-03-01,BASKET_AVG,41.60820528479325,,,
DE,2021-03-01,BASKET_AVG_OTC,37.90420744607225,,,
DE,2021-03-01,BASKET_AVG_RX,95.67451971229374,,,
DE,2021-03-01,NPS,53.666825,,,
DE,2021-03-01,SITE_VISITS,8318057.0,,,
DE,2021-03-01,ORDERS_1Y_ROLLING,20336410,,,
DE,2022-03-01,ACTIVE_CUSTOMER_OTC,1302807.0,,,
DE,2022-03-01,ACTIVE_CUSTOMER_RX,158931.0,,,
DE,2022-03-01,ACTIVE_CUSTOMER,1483039.0,,,
DE,2022-03-01,CUSTOMER_NEW,367644.0,,,
DE,2022-03-01,CUSTOMER_REPEAT,1115401.0,,,
DE,2022-03-01,CUSTOMER_NEW_OTC,354052.0,,,
DE,2022-03-01,CUSTOMER_NEW_RX,7019.0,,,
DE,2022-03-01,ORDERS_CUSTOMER_NEW,382187.0,,,
DE,2022-03-01,ORDERS_CUSTOMER_REPEAT,1727492.0,,,
DE,2022-03-01,ORDERS,2109679.0,,,
DE,2022-03-01,ORDERS_CUSTOMER_OTC,1901020.0,,,
DE,2022-03-01,ORDERS_CUSTOMER_RX,186706.0,,,
DE,2022-03-01,NET_SALES,92343589.2022,,,
DE,2022-03-01,NET_SALES_CUSTOMER_OTC,72856600.0675,,,
DE,2022-03-01,NET_SALES_CUSTOMER_RX,19307134.867599998,,,
DE,2022-03-01,SALES_NET_ONLINE,70269553.8231,,,
DE,2022-03-01,ORDERS_ONLINE,1846798.0,,,
DE,2022-03-01,ACTIVE_CUSTOMER_1Y_ROLLING,8623043.0,,,
DE,2022-03-01,BASKET_AVG,40.9221148116615,,,
DE,2022-03-01,BASKET_AVG_OTC,37.362375193149745,,,
DE,2022-03-01,BASKET_AVG_RX,100.61962787827775,,,
DE,2022-03-01,NPS,68.431704333333,,,
DE,2022-03-01,SITE_VISITS,5778438.0,,,
DE,2022-03-01,ORDERS_1Y_ROLLING,23975691,,,
DE,2022-10-01,ACTIVE_CUSTOMER_OTC,1149203.0,,,
DE,2022-10-01,ACTIVE_CUSTOMER_RX,133924.0,,,
DE,2022-10-01,ACTIVE_CUSTOMER,1300707.0,,,
DE,2022-10-01,CUSTOMER_NEW,309513.0,,,
DE,2022-10-01,CUSTOMER_REPEAT,991199.0,,,
DE,2022-10-01,CUSTOMER_NEW_OTC,299642.0,,,
DE,2022-10-01,CUSTOMER_NEW_RX,4541.0,,,
DE,2022-10-01,ORDERS_CUSTOMER_NEW,319871.0,,,
DE,2022-10-01,ORDERS_CUSTOMER_REPEAT,1274096.0,,,
DE,2022-10-01,ORDERS,1593967.0,,,
DE,2022-10-01,ORDERS_CUSTOMER_OTC,1423657.0,,,
DE,2022-10-01,ORDERS_CUSTOMER_RX,152234.0,,,
DE,2022-10-01,NET_SALES,74181064.4659,,,
DE,2022-10-01,NET_SALES_CUSTOMER_OTC,57753356.5871,,,
DE,2022-10-01,NET_SALES_CUSTOMER_RX,16295386.5682,,,
DE,2022-10-01,SALES_NET_ONLINE,55481349.1249,,,
DE,2022-10-01,ORDERS_ONLINE,1387596.0,,,
DE,2022-10-01,ACTIVE_CUSTOMER_1Y_ROLLING,7917517.0,,,
DE,2022-10-01,BASKET_AVG,43.312781577352254,,,
DE,2022-10-01,BASKET_AVG_OTC,39.54843004233474,,,
DE,2022-10-01,BASKET_AVG_RX,102.63593799221425,,,
DE,2022-10-01,NPS,59.161633,,,
DE,2022-10-01,SITE_VISITS,4391154.0,,,
DE,2022-10-01,ORDERS_1Y_ROLLING,22294925,,,
EU,2021-11-01,ACTIVE_CUSTOMER,1175594.0,,,
EU,2021-11-01,CUSTOMER_NEW,82086.0,,,
EU,2021-11-01,CUSTOMER_REPEAT,97853.0,,,
EU,2021-11-01,CUSTOMER_NEW_OTC,82086.0,,,
EU,2021-11-01,NET_SALES,7259564.14,,,
EU,2021-11-01,ACTIVE_CUSTOMER_1Y_ROLLING,1175594.0,,,
EU,2021-11-01,BASKET_AVG,36.405033523727376,,,
EU,2021-11-01,SITE_VISITS,8632375.0,,,
EU,2021-11-01,ROAS,1.5090484915027715,,,
EU,2021-11-01,ORDERS_1Y_ROLLING,1914297.299404,,,
EU,2022-08-01,ACTIVE_CUSTOMER,1168522.0,,,
EU,2022-08-01,CUSTOMER_NEW,44566.0,,,
EU,2022-08-01,CUSTOMER_REPEAT,71645.0,,,
EU,2022-08-01,CUSTOMER_NEW_OTC,44566.0,,,
EU,2022-08-01,NET_SALES,4545511.739999999,,,
EU,2022-08-01,ACTIVE_CUSTOMER_1Y_ROLLING,1168522.0,,,
EU,2022-08-01,BASKET_AVG,35.74499068139818,,,
EU,2022-08-01,SITE_VISITS,4755032.0,,,
EU,2022-08-01,ROAS,6.713126732364462,,,
EU,2022-08-01,ORDERS_1Y_ROLLING,1925641.290938,,,
Group,2021-06-01,ACTIVE_CUSTOMER_OTC,1210152.0,,,
Group,2021-06-01,ACTIVE_CUSTOMER_RX,220072.0,,,
Group,2021-06-01,ACTIVE_CUSTOMER,2588000.0,,,
Group,2021-06-01,CUSTOMER_NEW,531934.0,,,
Group,2021-06-01,CUSTOMER_REPEAT,1093784.0,,,
Group,2021-06-01,CUSTOMER_NEW_OTC,481104.0,,,
Group,2021-06-01,CUSTOMER_NEW_RX,32340.0,,,
Group,2021-06-01,ORDERS_CUSTOMER_NEW,481704.0,,,
Group,2021-06-01,ORDERS_CUSTOMER_REPEAT,1610656.0,,,
Group,2021-06-01,ORDERS,2092360.0,,,
Group,2021-06-01,ORDERS_CUSTOMER_OTC,1783291.0,,,
Group,2021-06-01,ORDERS_CUSTOMER_RX,257411.0,,,
Group,2021-06-01,NET_SALES,104204265.61109999,,,
Group,2021-06-01,NET_SALES_CUSTOMER_OTC,66472545.1748,,,
Group,2021-06-01,NET_SALES_CUSTOMER_RX,31336505.3487,,,
Group,2021-06-01,SALES_NET_ONLINE,63126129.1838,,,
Group,2021-06-01,ORDERS_ONLINE,1740244.0,,,
Group,2021-06-01,ACTIVE_CUSTOMER_1Y_ROLLING,9151262.0,,,
Group,2021-06-01,BASKET_AVG,56.03072236316569,,,
Group,2021-06-01,BASKET_AVG_OTC,44.747909702659,,,
Group,2021-06-01,BASKET_AVG_RX,109.7200482956694,,,
Group,2021-06-01,NPS,72.6898905,,,
Group,2021-06-01,SITE_VISITS,12557086,,,
Group,2021-06-01,ROAS,4.866707429795277,,,
Group,2021-06-01,ORDERS_1Y_ROLLING,24381169.52476,,,
Group,2021-10-01,ACTIVE_CUSTOMER_OTC,1285266.0,,,
Group,2021-10-01,ACTIVE_CUSTOMER_RX,186133.0,,,
Group,2021-10-01,ACTIVE_CUSTOMER,2669143.0,,,
Group,2021-10-01,CUSTOMER_NEW,498112.0,,,
Group,2021-10-01,CUSTOMER_REPEAT,1155737.0,,,
Group,2021-10-01,CUSTOMER_NEW_OTC,480224.0,,,
Group,2021-10-01,CUSTOMER_NEW_RX,8387.0,,,
Group,2021-10-01,ORDERS_CUSTOMER_NEW,443628.0,,,
Group,2021-10-01,ORDERS_CUSTOMER_REPEAT,1675784.0,,,
Group,2021-10-01,ORDERS,2119412.0,,,
Group,2021-10-01,ORDERS_CUSTOMER_OTC,1864237.0,,,
Group,2021-10-01,ORDERS_CUSTOMER_RX,222807.0,,,
Group,2021-10-01,NET_SALES,107494203.3944,,,
Group,2021-10-01,NET_SALES_CUSTOMER_OTC,71576590.0759,,,
Group,2021-10-01,NET_SALES_CUSTOMER_RX,29656870.941800002,,,
Group,2021-10-01,SALES_NET_ONLINE,67457274.9458,,,
Group,2021-10-01,ORDERS_ONLINE,1804330.0,,,
Group,2021-10-01,ACTIVE_CUSTOMER_1Y_ROLLING,9743186.0,,,
Group,2021-10-01,BASKET_AVG,66.02148469912848,,,
Group,2021-10-01,BASKET_AVG_OTC,46.1073099768656,,,
Group,2021-10-01,BASKET_AVG_RX,133.5194168966594,,,
Group,2021-10-01,NPS,62.777360333333,,,
Group,2021-10-01,SITE_VISITS,15114335,,,
Group,2021-10-01,ROAS,1.6314875687262687,,,
Group,2021-10-01,ORDERS_1Y_ROLLING,25633881.617650002,,,
Group,2022-01-01,ACTIVE_CUSTOMER_OTC,1397670.0,,,
Group,2022-01-01,ACTIVE_CUSTOMER_RX,174298.0,,,
Group,2022-01-01,ACTIVE_CUSTOMER,2819023.0,,,
Group,2022-01-01,CUSTOMER_NEW,523875.0,,,
Group,2022-01-01,CUSTOMER_REPEAT,1247398.0,,,
Group,2022-01-01,CUSTOMER_NEW_OTC,504589.0,,,
Group,2022-01-01,CUSTOMER_NEW_RX,9680.0,,,
Group,2022-01-01,ORDERS_CUSTOMER_NEW,468553.0,,,
Group,2022-01-01,ORDERS_CUSTOMER_REPEAT,1769502.0,,,
Group,2022-01-01,ORDERS,2238055.0,,,
Group,2022-01-01,ORDERS_CUSTOMER_OTC,2000141.0,,,
Group,2022-01-01,ORDERS_CUSTOMER_RX,205441.0,,,
Group,2022-01-01,NET_SALES,112201755.9155,,,
Group,2022-01-01,NET_SALES_CUSTOMER_OTC,76992817.2355,,,
Group,2022-01-01,NET_SALES_CUSTOMER_RX,28402495.9901,,,
Group,2022-01-01,SALES_NET_ONLINE,72945862.0655,,,
Group,2022-01-01,ORDERS_ONLINE,1942213.0,,,
Group,2022-01-01,ACTIVE_CUSTOMER_1Y_ROLLING,10107584,,,
Group,2022-01-01,BASKET_AVG,66.9518382811984,,,
Group,2022-01-01,BASKET_AVG_OTC,46.71320743105,,,
Group,2022-01-01,BASKET_AVG_RX,136.67847269874642,,,
Group,2022-01-01,NPS,66.949823333333,,,
Group,2022-01-01,SITE_VISITS,16372426,,,
Group,2022-01-01,ROAS,3.8677750009394214,,,
Group,2022-01-01,ORDERS_1Y_ROLLING,26705981.988434,,,
Group,2022-09-01,ACTIVE_CUSTOMER_OTC,1073699.0,,,
Group,2022-09-01,ACTIVE_CUSTOMER_RX,161296.0,,,
Group,2022-09-01,ACTIVE_CUSTOMER,2403553.0,,,
Group,2022-09-01,CUSTOMER_NEW,324563.0,,,
Group,2022-09-01,CUSTOMER_REPEAT,1049529.0,,,
Group,2022-09-01,CUSTOMER_NEW_OTC,313685.0,,,
Group,2022-09-01,CUSTOMER_NEW_RX,5364.0,,,
Group,2022-09-01,ORDERS_CUSTOMER_NEW,289519.0,,,
Group,2022-09-01,ORDERS_CUSTOMER_REPEAT,1382890.0,,,
Group,2022-09-01,ORDERS,1672409.0,,,
Group,2022-09-01,ORDERS_CUSTOMER_OTC,1457988.0,,,
Group,2022-09-01,ORDERS_CUSTOMER_RX,195225.0,,,
Group,2022-09-01,NET_SALES,91952277.51689999,,,
Group,2022-09-01,NET_SALES_CUSTOMER_OTC,58373901.5153,,,
Group,2022-09-01,NET_SALES_CUSTOMER_RX,28529927.521700002,,,
Group,2022-09-01,SALES_NET_ONLINE,55389071.2773,,,
Group,2022-09-01,ORDERS_ONLINE,1406481.0,,,
Group,2022-09-01,ACTIVE_CUSTOMER_1Y_ROLLING,9349450.0,,,
Group,2022-09-01,BASKET_AVG,74.93559837689138,,,
Group,2022-09-01,BASKET_AVG_OTC,47.05239285429,,,
Group,2022-09-01,BASKET_AVG_RX,144.07208586372582,,,
Group,2022-09-01,NPS,62.015677666667,,,
Group,2022-09-01,SITE_VISITS,7750696.0,,,
Group,2022-09-01,ROAS,8.592918148617674,,,
Group,2022-09-01,ORDERS_1Y_ROLLING,25333182.520942003,,,
Group,2020-07-01,ACTIVE_CUSTOMER_OTC,962600.0,,,
Group,2020-07-01,ACTIVE_CUSTOMER_RX,217749.0,,,
Group,2020-07-01,ACTIVE_CUSTOMER,2134446.0,,,
Group,2020-07-01,CUSTOMER_NEW,511762.0,,,
Group,2020-07-01,CUSTOMER_REPEAT,847051.0,,,
Group,2020-07-01,CUSTOMER_NEW_OTC,468232.0,,,
Group,2020-07-01,CUSTOMER_NEW_RX,25689.0,,,
Group,2020-07-01,ORDERS_CUSTOMER_NEW,471579.0,,,
Group,2020-07-01,ORDERS_CUSTOMER_REPEAT,1279447.0,,,
Group,2020-07-01,ORDERS,1751026.0,,,
Group,2020-07-01,ORDERS_CUSTOMER_OTC,1432739.0,,,
Group,2020-07-01,ORDERS_CUSTOMER_RX,260039.0,,,
Group,2020-07-01,NET_SALES,93824047.9647,,,
